account_id,customer_id,account_type,account_open_date,account_status,balance,branch_id
A0016036,C009883,Current,2023-07-26,Active,285102.84,B0143
A0016037,C009267,Current,2022-07-08,Active,232897.13,B0006
A0016038,C005386,Salary,2024-01-01,Closed,196207.22,B0066
A0016039,C005274,Savings,2024-04-03,Active,451772.66,B0137
A0016040,C001261,Salary,2022-04-07,Closed,88933.79,B0197
A0016041,C006367,Current,2026-02-10,Dormant,498224.54,B0143
A0016042,C007616,Current,2024-10-21,Closed,127054.61,B0044
A0016043,C009571,Salary,2023-05-23,Active,239831.41,B0148
A0016044,C003463,Salary,2026-03-11,Active,323496.59,B0139
A0016045,C007098,Salary,2021-12-31,Active,54775.54,B0102
A0016046,C001420,Salary,2021-12-26,Active,442057.69,B0126
A0016047,C007277,Salary,2023-04-27,Closed,232323.55,B0094
A0016048,C006963,Savings,2023-10-28,Active,294483.36,B0094
A0016049,C000071,Current,2026-07-20,Active,471075.2,B0125
A0016050,C004292,Salary,2022-04-26,Active,435238.73,B0033
A0016051,C008047,Current,2023-05-16,Dormant,291146.55,B0101
A0016052,C007765,Salary,2025-03-14,Dormant,307514.17,B0093
A0016053,C006942,Current,2025-07-12,Active,447732.1,B0097
A0016054,C001762,Salary,2022-01-25,Dormant,205566.73,B0167
A0016055,C007393,Current,2024-11-25,Active,272073.29,B0013
A0016056,C006987,Savings,2022-02-16,Active,184085.37,B0051
A0016057,C006424,Current,2026-03-28,Active,244022.89,B0157
A0016058,C003409,Salary,2024-11-26,Active,47344.18,B0163
A0016059,C007118,Savings,2025-06-01,Active,120555.36,B0073
A0016060,C006289,Savings,2024-03-13,Dormant,478915.16,B0105
A0016061,C008854,Salary,2022-11-24,Active,391048.07,B0194
A0016062,C009639,Current,2025-05-13,Active,135917.01,B0048
A0016063,C003926,Savings,2023-08-23,Active,496934.01,B0097
A0016064,C007474,Salary,2025-09-03,Dormant,454214.9,B0046
A0016065,C000122,Salary,2025-10-10,Closed,96050.45,B0170
A0016066,C002057,Savings,2025-06-20,Active,375735.87,B0030
A0016067,C002332,Salary,2026-07-26,Closed,495699.72,B0161
A0016068,C005196,Savings,2024-12-31,Active,334399.87,B0053
A0016069,C006297,Savings,2026-07-06,Dormant,43914.79,B0109
A0016070,C000303,Savings,2025-03-03,Active,378157.08,B0081
A0016071,C006345,Savings,2022-03-05,Closed,214511.55,B0181
A0016072,C008099,Current,2022-07-23,Dormant,334189.61,B0168
A0016073,C001775,Salary,2023-09-12,Closed,131723.93,B0184
A0016074,C009811,Current,2025-07-31,Closed,118407.31,B0053
A0016075,C000316,Salary,2026-08-05,Closed,82910.88,B0083
A0016076,C004997,Savings,2023-05-24,Active,213547.11,B0010
A0016077,C006731,Current,2026-01-20,Active,402706.37,B0107
A0016078,C005076,Savings,2026-02-18,Closed,294448.41,B0071
A0016079,C006861,Savings,2021-10-17,Closed,100647.82,B0015
A0016080,C006076,Salary,2026-04-01,Active,377382.78,B0084
A0016081,C000874,Current,2025-05-16,Active,472595.79,B0011
A0016082,C002114,Current,2021-10-04,Active,467343.03,B0121
A0016083,C007507,Savings,2022-09-27,Closed,197308.25,B0160
A0016084,C001424,Savings,2022-02-12,Dormant,101200.07,B0054
A0016085,C008794,Salary,2025-11-03,Closed,216452.24,B0141
A0016086,C005069,Salary,2022-05-09,Active,204579.04,B0069
A0016087,C001473,Current,2024-12-05,Dormant,243054.58,B0142
A0016088,C004276,Current,2025-05-04,Active,261071.73,B0038
A0016089,C008571,Salary,2026-03-08,Active,83375.52,B0103
A0016090,C005732,Salary,2025-07-08,Active,97098.42,B0015
A0016091,C009120,Salary,2022-04-14,Closed,370951.04,B0146
A0016092,C005023,Savings,2023-02-14,Active,222140.97,B0089
A0016093,C006099,Savings,2026-01-10,Closed,406935.53,B0016
A0016094,C002292,Savings,2026-02-22,Dormant,380737.16,B0141
A0016095,C003625,Savings,2023-04-26,Closed,79240.16,B0170
A0016096,C000650,Current,2023-03-26,Dormant,409028.67,B0048
A0016097,C005672,Current,2022-12-23,Active,4604.2,B0070
A0016098,C005271,Salary,2024-02-06,Closed,308935.91,B0157
A0016099,C005029,Salary,2024-09-20,Closed,81423.69,B0063
A0016100,C005733,Savings,2024-05-31,Dormant,404668.06,B0021
A0016101,C009939,Salary,2024-07-23,Closed,387313.76,B0178
A0016102,C001279,Current,2023-10-28,Closed,312073.3,B0055
A0016103,C005080,Savings,2023-06-25,Closed,408298.38,B0003
A0016104,C008730,Savings,2025-11-02,Dormant,259358.85,B0075
A0016105,C009017,Salary,2024-10-06,Active,433740.51,B0084
A0016106,C009372,Current,2021-11-08,Active,366587.92,B0146
A0016107,C009412,Savings,2023-02-06,Active,366673.92,B0140
A0016108,C002642,Salary,2023-02-05,Active,8044.61,B0127
A0016109,C001463,Savings,2024-12-10,Active,321776.84,B0046
A0016110,C004921,Salary,2022-06-26,Closed,129578.73,B0019
A0016111,C000227,Current,2025-10-31,Active,346173.37,B0123
A0016112,C005521,Current,2022-11-08,Closed,210415.28,B0141
A0016113,C003632,Savings,2025-03-28,Active,13470.05,B0094
A0016114,C006501,Savings,2023-12-01,Active,348360.81,B0009
A0016115,C007284,Current,2022-08-09,Dormant,248924.22,B0046
A0016116,C001495,Salary,2022-04-15,Active,9544.19,B0076
A0016117,C002778,Current,2021-12-19,Closed,295175.76,B0115
A0016118,C006958,Current,2022-01-31,Active,138153.21,B0012
A0016119,C003421,Current,2026-08-06,Active,348386.99,B0085
A0016120,C000340,Savings,2022-05-15,Dormant,25193.74,B0144
A0016121,C007536,Salary,2023-12-27,Active,283058.98,B0173
A0016122,C000064,Current,2024-10-01,Active,378793.81,B0182
A0016123,C003214,Salary,2023-10-09,Active,163083.95,B0124
A0016124,C003528,Current,2022-01-04,Dormant,109354.29,B0162
A0016125,C009319,Salary,2021-12-22,Active,62777.79,B0013
A0016126,C009564,Current,2025-12-18,Active,300729.49,B0073
A0016127,C003890,Current,2025-03-15,Active,53586.9,B0008
A0016128,C004634,Salary,2023-03-16,Active,395980.45,B0071
A0016129,C009134,Salary,2022-06-26,Active,353385.41,B0148
A0016130,C005265,Current,2024-08-29,Closed,243506.66,B0127
A0016131,C001846,Savings,2023-07-18,Closed,48941.07,B0042
A0016132,C003751,Savings,2024-08-21,Dormant,320657.37,B0160
A0016133,C009849,Current,2023-03-12,Active,338071.5,B0115
A0016134,C008694,Savings,2023-12-29,Dormant,306982.75,B0071
A0016135,C001369,Salary,2025-07-23,Active,440689.62,B0153
A0016136,C006163,Salary,2026-06-14,Active,245825.99,B0145
A0016137,C009016,Current,2025-01-13,Active,427074.18,B0106
A0016138,C005081,Salary,2022-07-18,Dormant,262693.62,B0038
A0016139,C002751,Savings,2022-06-22,Dormant,381818.41,B0068
A0016140,C001151,Salary,2023-10-28,Active,417925.35,B0044
A0016141,C001955,Savings,2025-04-22,Closed,294396.53,B0089
A0016142,C007374,Current,2021-09-18,Active,38371.47,B0073
A0016143,C007745,Savings,2025-10-17,Active,329021.1,B0144
A0016144,C001134,Current,2022-08-15,Closed,478080.71,B0007
A0016145,C003568,Savings,2023-11-15,Active,356801.39,B0192
A0016146,C008981,Current,2025-12-27,Active,84148.86,B0046
A0016147,C009710,Current,2023-10-14,Active,195173.17,B0078
A0016148,C000556,Salary,2022-10-14,Active,236861.54,B0047
A0016149,C008601,Salary,2024-02-22,Active,152199.56,B0073
A0016150,C005761,Savings,2023-09-10,Active,430821.33,B0062
A0016151,C009789,Savings,2026-06-23,Active,443856.82,B0088
A0016152,C007738,Salary,2023-01-09,Active,354557.37,B0083
A0016153,C000589,Current,2023-12-21,Active,183015.49,B0013
A0016154,C008961,Salary,2022-01-23,Active,66082.68,B0146
A0016155,C004983,Savings,2025-03-27,Dormant,50338.78,B0148
A0016156,C001506,Salary,2025-04-23,Closed,489616.79,B0165
A0016157,C005503,Current,2022-07-08,Dormant,180664.66,B0094
A0016158,C001854,Salary,2025-08-01,Active,83781.61,B0036
A0016159,C001959,Current,2025-10-19,Active,422926.05,B0088
A0016160,C005596,Current,2025-02-23,Closed,107057.7,B0119
A0016161,C009500,Current,2024-08-26,Dormant,436254.7,B0039
A0016162,C002660,Salary,2026-07-14,Active,218294.95,B0075
A0016163,C001610,Current,2026-04-22,Active,391495.56,B0034
A0016164,C009028,Savings,2021-10-12,Active,385561.69,B0107
A0016165,C002972,Salary,2021-09-06,Active,117736.85,B0088
A0016166,C004350,Salary,2026-05-01,Active,33939.55,B0118
A0016167,C000947,Current,2023-01-07,Dormant,432444.46,B0124
A0016168,C001993,Salary,2025-08-17,Active,134885.27,B0053
A0016169,C007083,Salary,2023-06-09,Dormant,209248.2,B0092
A0016170,C002874,Current,2026-08-03,Active,491212.32,B0065
A0016171,C009943,Savings,2024-11-03,Closed,140639.37,B0076
A0016172,C007605,Salary,2023-08-07,Dormant,181519.5,B0096
A0016173,C006501,Savings,2022-11-04,Closed,205854.94,B0160
A0016174,C005623,Current,2021-12-17,Active,395476.36,B0089
A0016175,C007603,Savings,2026-04-21,Active,391563.45,B0115
A0016176,C003100,Savings,2026-02-03,Closed,396286.51,B0038
A0016177,C001878,Current,2023-06-07,Active,235642.57,B0041
A0016178,C004542,Current,2024-03-15,Closed,216399.73,B0116
A0016179,C003667,Savings,2024-12-04,Closed,125377.03,B0174
A0016180,C003629,Savings,2022-11-26,Active,295597.31,B0193
A0016181,C002188,Savings,2021-11-08,Closed,386598.16,B0012
A0016182,C006822,Current,2026-02-02,Active,101028.19,B0092
A0016183,C001626,Savings,2021-11-25,Dormant,115157.92,B0180
A0016184,C008549,Current,2022-09-11,Closed,152986.19,B0174
A0016185,C007605,Salary,2024-01-16,Active,46179.13,B0060
A0016186,C002426,Salary,2023-11-16,Active,107153.45,B0085
A0016187,C001683,Salary,2025-12-01,Active,110401.78,B0118
A0016188,C009343,Current,2022-09-21,Closed,42533.56,B0107
A0016189,C003331,Salary,2022-06-14,Active,20964.82,B0073
A0016190,C003953,Current,2022-06-01,Dormant,480437.93,B0163
A0016191,C008578,Savings,2024-04-26,Active,262066.97,B0104
A0016192,C004651,Salary,2022-07-15,Dormant,226338.26,B0144
A0016193,C000350,Current,2025-04-28,Closed,57289.65,B0016
A0016194,C009659,Current,2024-01-31,Active,73638.64,B0141
A0016195,C003367,Salary,2022-10-23,Dormant,21349.85,B0143
A0016196,C005101,Savings,2025-12-09,Closed,468296.0,B0058
A0016197,C006974,Savings,2024-01-20,Active,462770.07,B0103
A0016198,C003036,Current,2025-05-19,Closed,241242.09,B0180
A0016199,C009703,Salary,2023-02-21,Dormant,49178.69,B0128
A0016200,C000701,Salary,2022-04-22,Active,330080.74,B0070
A0016201,C000034,Salary,2023-02-28,Closed,362606.21,B0174
A0016202,C006736,Savings,2024-08-18,Active,239016.18,B0144
A0016203,C000820,Current,2023-04-15,Closed,197979.05,B0141
A0016204,C007129,Salary,2023-09-23,Closed,86680.71,B0014
A0016205,C000577,Savings,2023-06-23,Active,339144.95,B0033
A0016206,C006760,Savings,2024-08-28,Active,114879.58,B0157
A0016207,C004018,Savings,2023-05-13,Dormant,194221.9,B0166
A0016208,C001154,Current,2021-10-25,Active,357835.7,B0054
A0016209,C001528,Salary,2025-08-20,Active,411027.24,B0070
A0016210,C002022,Salary,2024-08-28,Active,138034.4,B0004
A0016211,C003457,Savings,2025-04-20,Closed,474371.56,B0044
A0016212,C006307,Current,2023-07-03,Active,368479.07,B0004
A0016213,C009694,Salary,2026-06-23,Active,392799.77,B0188
A0016214,C002289,Current,2023-01-24,Active,487050.87,B0018
A0016215,C007052,Savings,2022-06-30,Active,64873.74,B0074
A0016216,C006187,Current,2026-04-08,Active,325195.19,B0092
A0016217,C007226,Salary,2022-02-06,Active,483585.91,B0126
A0016218,C003907,Salary,2026-05-05,Closed,334513.38,B0080
A0016219,C003168,Salary,2022-07-29,Active,161139.83,B0125
A0016220,C005133,Current,2022-11-02,Dormant,76837.68,B0117
A0016221,C001141,Current,2023-11-28,Active,195426.6,B0028
A0016222,C003971,Current,2026-03-28,Active,193893.33,B0175
A0016223,C002102,Salary,2023-08-28,Active,136280.65,B0069
A0016224,C007270,Current,2023-10-24,Active,213383.2,B0018
A0016225,C004545,Salary,2022-02-03,Active,169814.03,B0067
A0016226,C007310,Salary,2023-05-14,Closed,218811.82,B0134
A0016227,C008453,Salary,2025-10-04,Closed,128347.26,B0096
A0016228,C000490,Current,2023-10-15,Dormant,124201.94,B0025
A0016229,C003529,Current,2026-02-14,Closed,465677.44,B0123
A0016230,C007789,Savings,2022-06-19,Dormant,492689.54,B0142
A0016231,C009350,Salary,2023-02-26,Active,384125.11,B0092
A0016232,C009283,Savings,2023-02-13,Active,199237.24,B0176
A0016233,C000096,Salary,2024-04-03,Active,333087.32,B0084
A0016234,C009921,Savings,2024-03-17,Active,289896.43,B0017
A0016235,C004711,Salary,2022-05-17,Active,161460.18,B0015
A0016236,C006079,Salary,2021-10-09,Closed,335825.94,B0145
A0016237,C009663,Salary,2024-04-28,Closed,198673.88,B0131
A0016238,C006647,Savings,2022-05-27,Active,93538.6,B0184
A0016239,C002718,Salary,2024-11-30,Closed,461267.6,B0140
A0016240,C005877,Current,2023-05-20,Active,230622.6,B0190
A0016241,C002022,Savings,2025-03-10,Active,347050.71,B0192
A0016242,C007927,Savings,2023-12-20,Dormant,240558.54,B0045
A0016243,C008074,Savings,2023-06-18,Active,401683.95,B0108
A0016244,C002737,Savings,2023-02-24,Closed,416922.65,B0126
A0016245,C005869,Current,2022-10-05,Dormant,463639.42,B0108
A0016246,C006551,Savings,2024-08-07,Active,318800.3,B0110
A0016247,C008805,Savings,2025-03-31,Closed,12086.47,B0139
A0016248,C008305,Savings,2024-07-05,Active,30162.67,B0144
A0016249,C005162,Current,2022-04-01,Active,311029.46,B0074
A0016250,C008365,Salary,2022-07-25,Active,298400.47,B0176
A0016251,C008273,Salary,2021-10-06,Active,267863.53,B0140
A0016252,C001660,Savings,2023-11-04,Active,490150.7,B0152
A0016253,C007419,Current,2025-11-27,Active,90360.86,B0063
A0016254,C001645,Salary,2024-12-12,Closed,61260.68,B0100
A0016255,C005020,Current,2026-01-01,Active,276596.64,B0094
A0016256,C001038,Current,2024-07-01,Dormant,198711.46,B0019
A0016257,C008745,Salary,2024-06-09,Dormant,309098.22,B0184
A0016258,C005833,Current,2026-07-07,Active,343065.56,B0175
A0016259,C005848,Salary,2022-10-06,Closed,334392.64,B0041
A0016260,C001492,Current,2025-02-12,Active,453230.83,B0056
A0016261,C005602,Salary,2026-01-10,Closed,61810.97,B0114
A0016262,C009094,Salary,2025-06-18,Closed,167974.31,B0006
A0016263,C001131,Savings,2026-01-24,Active,247206.54,B0150
A0016264,C006282,Savings,2024-02-13,Active,224128.31,B0051
A0016265,C004361,Savings,2022-11-10,Active,206227.16,B0110
A0016266,C006518,Current,2025-12-30,Dormant,479826.73,B0093
A0016267,C000429,Salary,2023-08-02,Closed,494232.32,B0084
A0016268,C008553,Current,2024-06-29,Active,477785.29,B0134
A0016269,C000868,Savings,2024-10-29,Active,261955.75,B0199
A0016270,C009714,Salary,2022-09-30,Active,458321.72,B0098
A0016271,C005850,Current,2024-03-28,Active,257750.49,B0101
A0016272,C008683,Savings,2022-11-08,Active,404942.97,B0160
A0016273,C008220,Savings,2021-12-30,Dormant,499763.3,B0089
A0016274,C000940,Salary,2024-05-18,Active,146031.67,B0089
A0016275,C008271,Salary,2024-06-19,Active,197440.72,B0126
A0016276,C008269,Savings,2024-12-11,Dormant,261045.63,B0080
A0016277,C008217,Savings,2024-05-21,Active,197816.08,B0007
A0016278,C002983,Savings,2022-07-14,Active,379822.89,B0135
A0016279,C002895,Savings,2022-09-25,Active,220133.99,B0043
A0016280,C003915,Current,2023-11-30,Active,171963.72,B0127
A0016281,C009689,Current,2023-02-23,Active,415906.42,B0193
A0016282,C000742,Current,2026-07-06,Active,433697.51,B0050
A0016283,C008958,Salary,2022-02-20,Active,22315.74,B0004
A0016284,C006996,Salary,2024-03-04,Active,160303.07,B0167
A0016285,C000355,Savings,2024-02-23,Dormant,29094.66,B0140
A0016286,C002848,Current,2025-01-25,Closed,35631.78,B0136
A0016287,C002755,Savings,2023-07-09,Dormant,370313.07,B0040
A0016288,C003310,Savings,2026-01-12,Active,359441.32,B0006
A0016289,C002196,Savings,2025-07-23,Dormant,444470.42,B0112
A0016290,C002029,Current,2024-01-18,Active,287714.88,B0077
A0016291,C006849,Salary,2021-09-28,Dormant,311666.04,B0014
A0016292,C008056,Savings,2023-07-02,Dormant,56675.58,B0145
A0016293,C008363,Savings,2025-11-26,Active,328503.41,B0072
A0016294,C007287,Savings,2023-04-08,Dormant,264732.12,B0169
A0016295,C002451,Salary,2021-11-08,Dormant,269484.92,B0038
A0016296,C000569,Salary,2024-01-07,Closed,342408.75,B0086
A0016297,C000382,Savings,2022-12-28,Closed,301820.97,B0083
A0016298,C008225,Current,2023-02-01,Closed,378739.07,B0089
A0016299,C000136,Salary,2023-07-01,Active,370794.49,B0144
A0016300,C001795,Savings,2022-03-30,Active,394143.25,B0046
A0016301,C004690,Current,2024-09-12,Active,33037.5,B0199
A0016302,C005274,Salary,2023-03-07,Active,51385.6,B0100
A0016303,C008173,Current,2023-04-13,Active,432235.83,B0144
A0016304,C003607,Salary,2024-11-17,Dormant,174824.58,B0085
A0016305,C001989,Salary,2024-01-09,Active,429289.53,B0103
A0016306,C008122,Savings,2024-08-13,Dormant,493020.27,B0113
A0016307,C001947,Current,2024-08-14,Active,242226.26,B0192
A0016308,C007664,Current,2022-08-02,Active,304913.8,B0006
A0016309,C004540,Savings,2026-03-26,Active,304039.1,B0184
A0016310,C009301,Savings,2026-05-26,Closed,354298.67,B0080
A0016311,C005201,Salary,2024-03-12,Active,401498.95,B0074
A0016312,C008923,Savings,2024-08-29,Active,175317.0,B0175
A0016313,C005017,Savings,2025-01-31,Active,464662.46,B0113
A0016314,C003759,Savings,2023-03-17,Closed,472288.91,B0007
A0016315,C006814,Salary,2025-07-21,Closed,246889.81,B0103
A0016316,C006539,Salary,2022-09-16,Active,467665.78,B0051
A0016317,C003974,Savings,2022-04-16,Closed,499193.63,B0084
A0016318,C009354,Salary,2025-04-16,Active,286536.69,B0045
A0016319,C007135,Current,2025-10-16,Active,21853.2,B0054
A0016320,C003442,Salary,2025-06-04,Dormant,244732.14,B0029
A0016321,C004809,Savings,2022-04-29,Dormant,96498.86,B0024
A0016322,C008284,Savings,2022-11-22,Active,296180.8,B0018
A0016323,C004915,Salary,2026-08-03,Active,371524.49,B0034
A0016324,C000582,Savings,2022-08-20,Dormant,246874.91,B0007
A0016325,C005847,Salary,2025-01-26,Dormant,167516.73,B0023
A0016326,C008241,Salary,2024-08-22,Dormant,413621.64,B0037
A0016327,C001894,Current,2022-07-04,Dormant,357047.69,B0025
A0016328,C006344,Savings,2021-10-28,Closed,187530.78,B0009
A0016329,C000237,Current,2025-06-22,Active,466927.45,B0015
A0016330,C006366,Savings,2022-05-15,Closed,236851.82,B0006
A0016331,C004207,Current,2026-03-03,Closed,398863.4,B0028
A0016332,C006476,Current,2024-01-19,Dormant,215504.31,B0112
A0016333,C009797,Savings,2024-05-06,Active,425833.19,B0155
A0016334,C006562,Savings,2023-03-15,Active,352879.99,B0129
A0016335,C001748,Current,2021-10-07,Dormant,32384.99,B0075
A0016336,C005409,Savings,2025-01-26,Active,275462.72,B0029
A0016337,C007692,Salary,2024-07-22,Closed,493563.07,B0003
A0016338,C008725,Salary,2022-06-22,Dormant,222323.49,B0012
A0016339,C007751,Savings,2026-01-12,Active,279330.83,B0136
A0016340,C002543,Current,2024-09-24,Closed,314170.13,B0024
A0016341,C005539,Salary,2022-06-11,Dormant,356577.96,B0067
A0016342,C001975,Savings,2024-06-06,Active,108826.7,B0018
A0016343,C009119,Savings,2024-06-26,Active,417766.63,B0042
A0016344,C008458,Salary,2024-06-23,Dormant,109666.0,B0003
A0016345,C002995,Savings,2025-01-22,Closed,214132.34,B0103
A0016346,C004479,Salary,2022-10-02,Active,166033.67,B0082
A0016347,C005655,Savings,2025-08-04,Active,329473.07,B0111
A0016348,C003819,Current,2023-12-23,Active,117821.99,B0021
A0016349,C003642,Current,2026-05-30,Closed,224205.01,B0130
A0016350,C009832,Salary,2022-09-09,Active,336605.69,B0094
A0016351,C006302,Salary,2023-08-13,Active,477487.44,B0190
A0016352,C009959,Salary,2026-07-24,Active,349951.65,B0119
A0016353,C005559,Salary,2023-08-09,Closed,422002.44,B0139
A0016354,C005205,Salary,2025-06-18,Active,31970.59,B0196
A0016355,C009198,Current,2025-04-08,Active,472538.06,B0110
A0016356,C008431,Current,2023-09-17,Closed,434625.95,B0149
A0016357,C002744,Savings,2025-07-24,Dormant,269163.42,B0138
A0016358,C007079,Savings,2026-02-15,Active,498885.12,B0114
A0016359,C006124,Current,2023-02-24,Closed,1822.76,B0034
A0016360,C006968,Current,2026-02-21,Closed,160754.69,B0191
A0016361,C005926,Current,2026-02-11,Active,220782.88,B0079
A0016362,C008850,Current,2024-09-24,Closed,310370.18,B0119
A0016363,C003974,Savings,2023-06-19,Dormant,35211.76,B0059
A0016364,C002373,Salary,2025-04-19,Active,76554.46,B0014
A0016365,C005628,Current,2023-06-01,Closed,69264.37,B0141
A0016366,C001436,Savings,2024-02-20,Active,77641.81,B0161
A0016367,C002541,Savings,2024-08-11,Active,486661.77,B0059
A0016368,C003911,Salary,2023-03-12,Active,90512.33,B0022
A0016369,C008156,Savings,2023-09-24,Active,157498.94,B0176
